,CountryName,CountryCode,LongName,IncomeGroup,Region,year,gdp_pc_k,gdp_pc_c,va_c,va_k,emp_ratio,gdp_pwkr,pop,wkrs,va_c_pwkr,va_k_pwkr,povgap_rate_2day,pov_rate_1day,povgap_rate_1day,pov_rate_2day,Country Code,Year,Agri_const
337,Cameroon,CMR,Republic of Cameroon,Lower middle income,Sub-Saharan Africa,2008,931.2259122192327,1211.304186392856,,,66.4000015258789,2791.0,19595026.0,13011098.0,,,,,,,CMR,2008,
338,Cameroon,CMR,Republic of Cameroon,Lower middle income,Sub-Saharan Africa,1978,993.2575194724835,523.3887875653207,4409920571.110636,8233516091.191984,,,8425707.0,,,,,,,,CMR,1978,1140202196.2732153
339,Cameroon,CMR,Republic of Cameroon,Lower middle income,Sub-Saharan Africa,1993,826.765983038641,1027.5570208986526,12794269144.898657,10447933853.584728,64.5,2608.0,13169247.0,8494164.0,1506.2423,1230.0132,,,,,CMR,1993,1715283955.778764
340,Cameroon,CMR,Republic of Cameroon,Lower middle income,Sub-Saharan Africa,2005,914.5531200847685,914.5531200847685,16163547757.24089,16163547757.24089,66.0999984741211,2772.0,18137734.0,11989042.0,1348.1935,1348.1935,,,,,CMR,2005,3157536663.7928042
341,Cameroon,CMR,Republic of Cameroon,Lower middle income,Sub-Saharan Africa,2000,868.1227604331879,583.0948591819426,8588031844.444725,13440625487.712543,64.6999969482422,2665.0,15927713.0,10305230.0,833.36633,1304.2528,,,,,CMR,2000,2647141630.7247148
342,Cameroon,CMR,Republic of Cameroon,Lower middle income,Sub-Saharan Africa,1992,878.9531745545024,890.557316761024,11107061379.223284,10774278673.032907,64.1999969482422,2787.0,12796831.0,8215565.0,1351.9535,1311.447,,,,,CMR,1992,1694944685.1272688
343,Cameroon,CMR,Republic of Cameroon,Lower middle income,Sub-Saharan Africa,1990,999.7420866910977,923.8812783348179,10888155577.263659,11966745657.651915,,3203.0,12070359.0,,,,,,,,CMR,1990,1665629558.2368743
344,Cameroon,CMR,Republic of Cameroon,Lower middle income,Sub-Saharan Africa,1984,1248.9641506438752,774.7025727480659,7212018381.725784,12498563818.827456,,4048.0,10070779.0,,,,,,,,CMR,1984,1552353707.5042756
345,Cameroon,CMR,Republic of Cameroon,Lower middle income,Sub-Saharan Africa,1982,1155.1192421749988,772.4072578232417,6900223918.480122,11092565220.12811,,3668.0,9480638.0,,,,,,,,CMR,1982,1543335486.2117362
346,Cameroon,CMR,Republic of Cameroon,Lower middle income,Sub-Saharan Africa,2003,907.8795341883767,790.8953432225796,12611073712.725145,15292711602.956102,65.0999984741211,2766.0,17223277.0,11212353.0,1124.7482,1363.9164,,,,,CMR,2003,2974614223.537469
347,Cameroon,CMR,Republic of Cameroon,Lower middle income,Sub-Saharan Africa,1977,837.7768188883539,411.14247483989317,3366368801.193071,6578185627.988988,,,8187840.0,,,,,,,,CMR,1977,1098622173.4645202
348,Cameroon,CMR,Republic of Cameroon,Lower middle income,Sub-Saharan Africa,1969,680.1338342834846,174.59617432582908,1152418382.117974,3717346834.2081933,,,6600479.0,,,,,,,,CMR,1969,863110316.377036
349,Cameroon,CMR,Republic of Cameroon,Lower middle income,Sub-Saharan Africa,1963,714.6171686344844,126.52688399166874,1941830812.1294715,,,,5719135.0,,,,,,,,CMR,1963,
350,Cameroon,CMR,Republic of Cameroon,Lower middle income,Sub-Saharan Africa,1981,1107.0023521777632,829.9342338708966,7059454193.712286,10121953225.282692,,3488.0,9201146.0,,,,,,,,CMR,1981,1486520010.821641
351,Cameroon,CMR,Republic of Cameroon,Lower middle income,Sub-Saharan Africa,2009,924.6116362644376,1102.5203940214935,,,66.4000015258789,2768.0,20103945.0,13349020.0,,,,,,,CMR,2009,
352,Cameroon,CMR,Republic of Cameroon,Lower middle income,Sub-Saharan Africa,2010,931.4153470316663,1090.6190659924148,,,67.1999969482422,2772.0,20624343.0,13859558.0,,,,,,,CMR,2010,
353,Cameroon,CMR,Republic of Cameroon,Lower middle income,Sub-Saharan Africa,1973,706.9522212401882,240.00517022907079,1758727492.4773026,4828567902.351105,,,7327874.0,,,,,,,,CMR,1973,1008315526.4996647
354,Cameroon,CMR,Republic of Cameroon,Lower middle income,Sub-Saharan Africa,2011,945.2439130708717,1204.6982123729388,,,67.3000030517578,2820.0,21156272.0,14238172.0,,,,,,,CMR,2011,
355,Cameroon,CMR,Republic of Cameroon,Lower middle income,Sub-Saharan Africa,1985,1309.3248707274709,784.9096070555715,7778049175.648714,13609958725.226294,,4304.0,10381098.0,,,,,,,,CMR,1985,1686470077.7265291
356,Cameroon,CMR,Republic of Cameroon,Lower middle income,Sub-Saharan Africa,2012,963.7739432334139,1166.9134098048405,,,67.5,2882.0,21699631.0,14647251.0,,,,,,,CMR,2012,
357,Cameroon,CMR,Republic of Cameroon,Lower middle income,Sub-Saharan Africa,1995,787.2462373277498,626.9557456611785,8117837407.555335,11048085225.586935,66.3000030517578,2458.0,13929575.0,9235309.0,879.00006,1196.2876,,,,,CMR,1995,1922667280.03476
358,Cameroon,CMR,Republic of Cameroon,Lower middle income,Sub-Saharan Africa,1988,1151.241644070274,1098.7558423207124,12128359616.130966,13117520144.163372,,3822.0,11370394.0,,,,,,,,CMR,1988,1570712145.7859857
359,Cameroon,CMR,Republic of Cameroon,Lower middle income,Sub-Saharan Africa,1965,721.099416396877,135.96939599524288,814140009.2882318,4641318894.1826935,,,5987671.0,,,,,,,,CMR,1965,703287087.0741
360,Cameroon,CMR,Republic of Cameroon,Lower middle income,Sub-Saharan Africa,1999,855.3675834368578,675.9501594024457,9716058283.95535,12884723774.562424,64.0,2633.0,15513653.0,9928738.0,978.5794,1297.7202,,,,,CMR,1999,2533149831.8745947
361,Cameroon,CMR,Republic of Cameroon,Lower middle income,Sub-Saharan Africa,1991,933.8162734391924,1000.3241597835594,12165593662.81847,11458637296.200745,63.9000015258789,2974.0,12430339.0,7942987.0,1531.6145,1442.6106,,,,,CMR,1991,1599004337.587251
362,Cameroon,CMR,Republic of Cameroon,Lower middle income,Sub-Saharan Africa,2006,919.9691766691402,964.60153548548,17493803714.398273,16632416377.245716,66.5999984741211,2783.0,18611937.0,12395550.0,1411.2971,1341.8054,,,,,CMR,2006,3252591347.7994514
363,Cameroon,CMR,Republic of Cameroon,Lower middle income,Sub-Saharan Africa,2007,922.0333363642433,1069.8568262262895,19902606721.999393,,66.5999984741211,2800.0,19097676.0,12719052.0,1564.787,,8.21,9.56,1.2,30.36,CMR,2007,
364,Cameroon,CMR,Republic of Cameroon,Lower middle income,Sub-Saharan Africa,1967,640.6999870801867,148.72109210147198,934078958.1686754,4325670777.216657,,,6280743.0,,,,,,,,CMR,1967,777676342.4722811
365,Cameroon,CMR,Republic of Cameroon,Lower middle income,Sub-Saharan Africa,2002,895.6460436559429,648.2987607355225,10050209051.020866,14671874760.955957,65.0999984741211,2735.0,16782044.0,10925110.0,919.91833,1342.9498,,,,,CMR,2002,2869337529.2285843
366,Cameroon,CMR,Republic of Cameroon,Lower middle income,Sub-Saharan Africa,1972,689.2142155904658,200.57140714591347,1430948196.5840507,4723813403.93188,,,7134374.0,,,,,,,,CMR,1972,970308857.587129
367,Cameroon,CMR,Republic of Cameroon,Lower middle income,Sub-Saharan Africa,2001,883.854375053925,589.1651390896373,8883530626.595026,14077654103.07241,63.7000007629395,2706.0,16350440.0,10415230.0,852.9366,1351.6412,9.51,10.77,2.27,32.45,CMR,2001,2766263063.0618224
368,Cameroon,CMR,Republic of Cameroon,Lower middle income,Sub-Saharan Africa,1971,689.1877199371402,177.58213277123338,1233991765.422274,4180179456.501745,,,6948847.0,,,,,,,,CMR,1971,917034376.8562458
369,Cameroon,CMR,Republic of Cameroon,Lower middle income,Sub-Saharan Africa,1994,783.6221268963606,680.6305956322664,8663896231.06168,10558511498.98151,64.6999969482422,2458.0,13546948.0,8764875.0,988.4791,1204.6392,,,,,CMR,1994,1768457739.6736104
370,Cameroon,CMR,Republic of Cameroon,Lower middle income,Sub-Saharan Africa,1980,973.9646732750664,754.6648207231616,6181353947.647295,8575531560.219695,,3035.0,8932121.0,,,,,,,,CMR,1980,1313668888.8554647
371,Cape Verde,CPV,Republic of Cape Verde,Lower middle income,Sub-Saharan Africa,1976,,,,,,,312516.0,,,,,,,,CPV,1976,
372,Cape Verde,CPV,Republic of Cape Verde,Lower middle income,Sub-Saharan Africa,2004,2153.699878322911,2159.232334203572,,,59.5,,473577.0,281778.3,,,,,,,CPV,2004,90936258.73958744
373,Cape Verde,CPV,Republic of Cape Verde,Lower middle income,Sub-Saharan Africa,2000,1866.3159015122465,1366.9187452044505,,,58.7000007629395,,442426.0,259704.06,,,,,,,CPV,2000,94766060.84897733
374,Cape Verde,CPV,Republic of Cape Verde,Lower middle income,Sub-Saharan Africa,1986,709.9850955636614,568.231141788675,,,,,335517.0,,,,,,,,CPV,1986,28120669.888176277
375,Cape Verde,CPV,Republic of Cape Verde,Lower middle income,Sub-Saharan Africa,1980,557.5630468568983,471.65490859049413,,,,,301591.0,,,,,,,,CPV,1980,28381395.052065503
376,Cape Verde,CPV,Republic of Cape Verde,Lower middle income,Sub-Saharan Africa,1968,,,,,,,260848.0,,,,,,,,CPV,1968,
377,Cape Verde,CPV,Republic of Cape Verde,Lower middle income,Sub-Saharan Africa,2011,3265.258377791766,3801.4497651517936,,,61.7000007629395,,490556.0,302673.06,,,,,,,CPV,2011,128487893.58065593
378,Cape Verde,CPV,Republic of Cape Verde,Lower middle income,Sub-Saharan Africa,2012,3320.8607810166623,3695.4244867045254,,,62.0999984741211,,494401.0,307023.0,,,,,,,CPV,2012,
379,Cape Verde,CPV,Republic of Cape Verde,Lower middle income,Sub-Saharan Africa,1973,,,,,,,301968.0,,,,,,,,CPV,1973,
380,Cape Verde,CPV,Republic of Cape Verde,Lower middle income,Sub-Saharan Africa,1991,790.3625798282877,1045.8763281925928,,,56.9000015258789,,359642.0,204636.3,,,,,,,CPV,1991,32369748.957893316
381,Cape Verde,CPV,Republic of Cape Verde,Lower middle income,Sub-Saharan Africa,1975,,,,,,,312413.0,,,,,,,,CPV,1975,
382,Cape Verde,CPV,Republic of Cape Verde,Lower middle income,Sub-Saharan Africa,1993,904.2420316690641,1138.024170779558,,,57.5,,379100.0,217982.5,,,,,,,CPV,1993,39498801.80979366
383,Cape Verde,CPV,Republic of Cape Verde,Lower middle income,Sub-Saharan Africa,1972,,,,,,,293218.0,,,,,,,,CPV,1972,
384,Cape Verde,CPV,Republic of Cape Verde,Lower middle income,Sub-Saharan Africa,2010,3143.7653622359926,3413.2633690899247,,,61.4000015258789,,487601.0,299387.03,,,,,,,CPV,2010,121121166.4247112
385,Cape Verde,CPV,Republic of Cape Verde,Lower middle income,Sub-Saharan Africa,1996,1270.9786038416796,1436.531548759828,,,58.2000007629395,,408790.0,237915.78,,,,,,,CPV,1996,55287257.29005872
386,Cape Verde,CPV,Republic of Cape Verde,Lower middle income,Sub-Saharan Africa,1988,769.7564894636847,772.4762046838795,,,,,342157.0,,,,,,,,CPV,1988,40477235.24609461
387,Cape Verde,CPV,Republic of Cape Verde,Lower middle income,Sub-Saharan Africa,1967,,,,,,,254371.0,,,,,,,,CPV,1967,
388,Cape Verde,CPV,Republic of Cape Verde,Lower middle income,Sub-Saharan Africa,1970,,,,,,,275426.0,,,,,,,,CPV,1970,
389,Cape Verde,CPV,Republic of Cape Verde,Lower middle income,Sub-Saharan Africa,2002,1935.0484307423105,1479.5928175534107,,,59.0999984741211,,459140.0,271351.72,,,15.19,21.02,6.05,40.85,CPV,2002,84067026.66034943
390,Cape Verde,CPV,Republic of Cape Verde,Lower middle income,Sub-Saharan Africa,2003,1982.1913606382852,1908.9770266683763,,,59.2999992370605,,466939.0,276894.8,,,,,,,CPV,2003,85732672.06276074
391,Cape Verde,CPV,Republic of Cape Verde,Lower middle income,Sub-Saharan Africa,2005,2278.1647573586006,2278.1647573586006,,,59.7999992370605,,478651.0,286233.28,,,,,,,CPV,2005,87489465.831915
392,Cape Verde,CPV,Republic of Cape Verde,Lower middle income,Sub-Saharan Africa,1979,,,,,,,302133.0,,,,,,,,CPV,1979,
393,Cape Verde,CPV,Republic of Cape Verde,Lower middle income,Sub-Saharan Africa,1999,1664.0993544724167,1555.3458202442137,,,58.5999984741211,,434168.0,254422.44,,,,,,,CPV,1999,86477123.23312542
394,Cape Verde,CPV,Republic of Cape Verde,Lower middle income,Sub-Saharan Africa,1983,646.9318259912746,436.2047123446398,,,,,317457.0,,,,,,,,CPV,1983,20102456.855677623
395,Cape Verde,CPV,Republic of Cape Verde,Lower middle income,Sub-Saharan Africa,1982,604.7229553297581,453.51301741063475,,,,,310092.0,,,,,,,,CPV,1982,21237005.170556366
396,Cape Verde,CPV,Republic of Cape Verde,Lower middle income,Sub-Saharan Africa,1962,,,,,,,222725.0,,,,,,,,CPV,1962,
397,Cape Verde,CPV,Republic of Cape Verde,Lower middle income,Sub-Saharan Africa,2006,2443.259146928135,2566.4540220194694,,,60.0999984741211,,481940.0,289645.94,,,,,,,CPV,2006,87738277.29785259
398,Cape Verde,CPV,Republic of Cape Verde,Lower middle income,Sub-Saharan Africa,1990,796.4302527891269,1021.065725074542,,,,,351960.0,,,,,,,,CPV,1990,34844063.21890235
399,Cape Verde,CPV,Republic of Cape Verde,Lower middle income,Sub-Saharan Africa,2001,1872.4736679835614,1384.4838039071708,,,58.9000015258789,,450812.0,265528.28,,,,,,,CPV,2001,86928063.13660474
400,Cape Verde,CPV,Republic of Cape Verde,Lower middle income,Sub-Saharan Africa,1998,1525.1184016671639,1448.730057754383,,,58.5,,425932.0,249170.22,,,,,,,CPV,1998,60147447.01163498
401,Cape Verde,CPV,Republic of Cape Verde,Lower middle income,Sub-Saharan Africa,1977,,,,,,,309609.0,,,,,,,,CPV,1977,
402,Cape Verde,CPV,Republic of Cape Verde,Lower middle income,Sub-Saharan Africa,1994,1048.913221785836,1248.5639210885352,,,57.7999992370605,,389504.0,225133.31,,,,,,,CPV,1994,43921898.224708386
403,Cape Verde,CPV,Republic of Cape Verde,Lower middle income,Sub-Saharan Africa,1984,656.1976969383231,406.4438681508508,,,,,324815.0,,,,,,,,CPV,1984,20757123.34322062
404,Cape Verde,CPV,Republic of Cape Verde,Lower middle income,Sub-Saharan Africa,1960,,,,,,,212247.0,,,,,,,,CPV,1960,
405,Cape Verde,CPV,Republic of Cape Verde,Lower middle income,Sub-Saharan Africa,1961,,,,,,,217150.0,,,,,,,,CPV,1961,
406,Cape Verde,CPV,Republic of Cape Verde,Lower middle income,Sub-Saharan Africa,1997,1382.6224813451606,1368.570458633518,,,58.2999992370605,,417562.0,243438.64,,,,,,,CPV,1997,57894690.121978864
407,Cape Verde,CPV,Republic of Cape Verde,Lower middle income,Sub-Saharan Africa,1992,854.8675980653891,1167.5970780860325,,,57.2000007629395,,368873.0,210995.36,,,,,,,CPV,1992,30841704.15525598
408,Cape Verde,CPV,Republic of Cape Verde,Lower middle income,Sub-Saharan Africa,1985,699.6575032137996,416.13989114489436,,,,,330966.0,,,,,,,,CPV,1985,26259843.219672263
409,Cape Verde,CPV,Republic of Cape Verde,Lower middle income,Sub-Saharan Africa,2008,2984.2715194823836,3692.002673466825,,,60.7000007629395,,484651.0,294183.16,,,,,,,CPV,2008,116614424.14429982
410,Cape Verde,CPV,Republic of Cape Verde,Lower middle income,Sub-Saharan Africa,2007,2803.604243600914,3129.8187927860095,,,60.4000015258789,,483713.0,292162.66,,,,,,,CPV,2007,115512431.97764695
411,Cape Verde,CPV,Republic of Cape Verde,Lower middle income,Sub-Saharan Africa,1987,733.004445092708,693.9949140759038,,,,,338984.0,,,,,,,,CPV,1987,37498419.63037559
412,Cape Verde,CPV,Republic of Cape Verde,Lower middle income,Sub-Saharan Africa,1978,,,,,,,305363.0,,,,,,,,CPV,1978,
413,Cape Verde,CPV,Republic of Cape Verde,Lower middle income,Sub-Saharan Africa,1995,1168.0731915136184,1434.6873138050685,,,58.0,,399477.0,231696.66,,,,,,,CPV,1995,54259870.45264139
414,Cape Verde,CPV,Republic of Cape Verde,Lower middle income,Sub-Saharan Africa,1965,,,,,,,241659.0,,,,,,,,CPV,1965,
415,Cape Verde,CPV,Republic of Cape Verde,Lower middle income,Sub-Saharan Africa,1963,,,,,,,228818.0,,,,,,,,CPV,1963,
416,Cape Verde,CPV,Republic of Cape Verde,Lower middle income,Sub-Saharan Africa,1981,599.0428268370655,458.1256720704158,,,,,304432.0,,,,,,,,CPV,1981,26473400.533376213
417,Cape Verde,CPV,Republic of Cape Verde,Lower middle income,Sub-Saharan Africa,2009,3044.1576031053755,3524.3303527483336,,,61.0,,485714.0,296285.53,,,,,,,CPV,2009,128319182.98674606
418,Cape Verde,CPV,Republic of Cape Verde,Lower middle income,Sub-Saharan Africa,1969,,,,,,,267814.0,,,,,,,,CPV,1969,
419,Cape Verde,CPV,Republic of Cape Verde,Lower middle income,Sub-Saharan Africa,1971,,,,,,,283990.0,,,,,,,,CPV,1971,
420,Cape Verde,CPV,Republic of Cape Verde,Lower middle income,Sub-Saharan Africa,1964,,,,,,,235189.0,,,,,,,,CPV,1964,
421,Cape Verde,CPV,Republic of Cape Verde,Lower middle income,Sub-Saharan Africa,1966,,,,,,,248050.0,,,,,,,,CPV,1966,
422,Cape Verde,CPV,Republic of Cape Verde,Lower middle income,Sub-Saharan Africa,1989,804.0943238955333,772.5059531121526,,,,,346209.0,,,,,,,,CPV,1989,39349276.10738307
423,Cape Verde,CPV,Republic of Cape Verde,Lower middle income,Sub-Saharan Africa,1974,,,,,,,308699.0,,,,,,,,CPV,1974,
424,Central African Republic,CAF,Central African Republic,Low income,Sub-Saharan Africa,1988,393.72648555341016,452.5295512015078,1183004892.2121527,1036451963.6128099,,,2795175.0,,,,,,,,CAF,1988,446214098.586657
425,Central African Republic,CAF,Central African Republic,Low income,Sub-Saharan Africa,1961,494.99159089626943,80.52069618264237,118649577.45532213,722895009.5023338,,,1529229.0,,,,,,,,CAF,1961,
426,Central African Republic,CAF,Central African Republic,Low income,Sub-Saharan Africa,1972,464.5472428584534,121.17752617497806,205136200.82251516,816141471.8868142,,,1900665.0,,,,,,,,CAF,1972,354251087.97474915
427,Central African Republic,CAF,Central African Republic,Low income,Sub-Saharan Africa,1994,336.06974640023395,265.93938052553415,808889052.1172805,1000059058.5448453,72.3000030517578,,3200633.0,2314057.8,349.55438,432.16684,,,,,CAF,1994,478589458.7035386
428,Central African Republic,CAF,Central African Republic,Low income,Sub-Saharan Africa,1976,491.21987682567254,218.83395622145562,423518563.1668774,930828466.6425807,,,2061620.0,,,,,,,,CAF,1976,392662096.280388
429,Central African Republic,CAF,Central African Republic,Low income,Sub-Saharan Africa,1998,348.874454481661,276.52935284466014,895468109.0457612,1134662543.9335847,72.0999984741211,,3498140.0,2522159.0,355.0403,449.87747,,,,,CAF,1998,581636318.823792
430,Central African Republic,CAF,Central African Republic,Low income,Sub-Saharan Africa,2003,329.65658929031696,297.6143873493517,1086588936.8918383,1192690395.1017604,72.0999984741211,,3829636.0,2761167.5,393.52518,431.95148,45.3,62.43,28.3,81.9,CAF,2003,676469241.9228855
431,Central African Republic,CAF,Central African Republic,Low income,Sub-Saharan Africa,1969,476.06734512980734,104.92381211188633,167717778.3931631,783497726.5017573,,,1792150.0,,,,,,,,CAF,1969,335471816.7350199
432,Central African Republic,CAF,Central African Republic,Low income,Sub-Saharan Africa,1982,436.00324115970955,310.35909123680136,705402889.0081204,976880291.756259,,,2411118.0,,,,,,,,CAF,1982,399494872.5521189
433,Central African Republic,CAF,Central African Republic,Low income,Sub-Saharan Africa,1962,468.211918698336,79.9680688318881,118768826.09885104,686587958.8607432,,,1556656.0,,,,,,,,CAF,1962,
434,Central African Republic,CAF,Central African Republic,Low income,Sub-Saharan Africa,1986,424.05232588943744,418.09818995943925,1045743073.6320506,1062326932.3093299,,,2684214.0,,,,,,,,CAF,1986,451841238.53250855
435,Central African Republic,CAF,Central African Republic,Low income,Sub-Saharan Africa,1990,377.0198829680513,494.6098560747234,1323514152.1876178,1032014739.7769532,,,2912824.0,,,,,,,,CAF,1990,446038623.2307645
436,Central African Republic,CAF,Central African Republic,Low income,Sub-Saharan Africa,2005,340.9078669471961,340.9078669471961,1270675285.5766459,1270675285.5766459,72.3000030517578,,3960897.0,2863728.8,443.71356,443.71356,,,,,CAF,2005,698146538.0635384
437,Central African Republic,CAF,Central African Republic,Low income,Sub-Saharan Africa,1977,498.5704617360725,240.5922528786408,473380529.0348423,976880291.7562591,,,2108539.0,,,,,,,,CAF,1977,399494872.5521189
438,Central African Republic,CAF,Central African Republic,Low income,Sub-Saharan Africa,1995,352.01132334952365,340.5047398834447,1056713994.6355497,1072063331.1080287,72.1999969482422,,3275695.0,2365051.8,446.80374,453.29382,,,,,CAF,1995,502997529.1245305
439,Central African Republic,CAF,Central African Republic,Low income,Sub-Saharan Africa,1984,413.70395609577616,249.54485189473795,595024679.4636164,990365214.3642621,,,2555936.0,,,,,,,,CAF,1984,419126138.75392485
440,Central African Republic,CAF,Central African Republic,Low income,Sub-Saharan Africa,1992,334.98437834543734,462.8040662447715,1323422180.0851674,950160687.2601297,72.1999969482422,,3050789.0,2202669.5,600.8265,431.3678,68.76,83.15,57.41,90.97,CAF,1992,461262152.98210365
441,Central African Republic,CAF,Central African Republic,Low income,Sub-Saharan Africa,1965,452.2877886533173,91.32220743329522,142005497.98975492,695963659.6466115,,,1648830.0,,,,,,,,CAF,1965,305594570.06384087
442,Central African Republic,CAF,Central African Republic,Low income,Sub-Saharan Africa,1966,445.99638998047095,93.8454206170209,147754115.12960768,696148845.6054564,,,1682874.0,,,,,,,,CAF,1966,311569925.2252559
443,Central African Republic,CAF,Central African Republic,Low income,Sub-Saharan Africa,2004,343.6796581974708,326.19731333957816,1199474374.4523845,1264576901.4175923,72.1999969482422,,3893595.0,2811175.5,426.68073,449.83917,,,,,CAF,2004,722571938.1347167
444,Central African Republic,CAF,Central African Republic,Low income,Sub-Saharan Africa,1993,328.11023586863354,409.1911474482992,1208270529.9694383,953345142.2692758,72.3000030517578,,3125144.0,2259479.2,534.7562,421.93137,,,,,CAF,1993,473183535.19791657
445,Central African Republic,CAF,Central African Republic,Low income,Sub-Saharan Africa,1968,453.88587858479747,109.25301189771743,166421145.82157865,736456090.753324,,,1755260.0,,,,,,,,CAF,1968,331203366.3707782
446,Central African Republic,CAF,Central African Republic,Low income,Sub-Saharan Africa,2008,389.97565407190575,474.3894790148004,1872821330.2357523,1538807591.9375548,72.5,,4185106.0,3034201.8,617.23694,507.15402,46.78,62.83,31.26,80.09,CAF,2008,833921403.2049662
447,Central African Republic,CAF,Central African Republic,Low income,Sub-Saharan Africa,1979,468.71776983000024,316.51567139870866,671299765.92258,962364373.4693003,,,2213997.0,,,,,,,,CAF,1979,406320249.5307965
448,Central African Republic,CAF,Central African Republic,Low income,Sub-Saharan Africa,1996,330.40586735346693,300.80632402130624,977326121.4867946,1029180797.8637072,72.0999984741211,,3350299.0,2415565.5,404.59515,426.06204,,,,,CAF,1996,526638404.96627027
449,Central African Republic,CAF,Central African Republic,Low income,Sub-Saharan Africa,1999,354.2060215495708,280.00308689157447,933373743.6423523,1175510379.4716136,72.0999984741211,,3569523.0,2573626.0,362.66876,456.7526,,,,,CAF,1999,604901759.0203661
450,Central African Republic,CAF,Central African Republic,Low income,Sub-Saharan Africa,2000,338.8576650421082,251.35264006307395,868838698.0676363,1142668860.7378004,72.0,,3638316.0,2619587.5,331.67004,436.20184,,,,,CAF,2000,606777010.8239112
451,Central African Republic,CAF,Central African Republic,Low income,Sub-Saharan Africa,1991,366.5358607322928,462.2702828446473,1289826617.6337748,1015390362.4456283,72.0,,2979588.0,2145303.2,601.2328,473.30853,,,,,CAF,1991,456670331.0892785
452,Central African Republic,CAF,Central African Republic,Low income,Sub-Saharan Africa,1963,456.36660013426416,81.5878290874955,122848964.07316454,679607336.8859338,,,1585765.0,,,,,,,,CAF,1963,
453,Central African Republic,CAF,Central African Republic,Low income,Sub-Saharan Africa,1989,393.5663777601621,432.71445790860827,1148249122.63416,1064821122.0645869,,,2851604.0,,,,,,,,CAF,1989,447267488.8524162
454,Central African Republic,CAF,Central African Republic,Low income,Sub-Saharan Africa,1987,394.79900215001567,438.2050098746912,1123120252.9996767,1017361374.964806,,,2740708.0,,,,,,,,CAF,1987,437039378.7968758
455,Central African Republic,CAF,Central African Republic,Low income,Sub-Saharan Africa,2007,382.51431771319017,413.4814385780499,1601311125.2412999,1480800241.9172878,72.4000015258789,,4106897.0,2973393.5,538.54663,498.0169,,,,,CAF,2007,809253523.375212
456,Central African Republic,CAF,Central African Republic,Low income,Sub-Saharan Africa,1967,457.1597683563965,95.32440202857583,153251448.30133328,726947872.751774,,,1718558.0,,,,,,,,CAF,1967,318399450.2924622
457,Central African Republic,CAF,Central African Republic,Low income,Sub-Saharan Africa,1973,464.3652842551684,139.97824946999683,235991712.47103038,823061390.839704,,,1937323.0,,,,,,,,CAF,1973,356812162.67771375
458,Central African Republic,CAF,Central African Republic,Low income,Sub-Saharan Africa,1983,388.7557460986512,265.1259066162633,622725689.425293,905528621.1642593,,,2484402.0,,,,,,,,CAF,1983,383272617.6152249
459,Central African Republic,CAF,Central African Republic,Low income,Sub-Saharan Africa,2002,354.23567145590016,263.1597030630668,941021158.9542232,1244226281.7698283,72.0,,3767248.0,2712418.5,346.93066,458.71472,,,,,CAF,2002,683623380.4909492
460,Central African Republic,CAF,Central African Republic,Low income,Sub-Saharan Africa,2011,450.02451589826455,498.78006685589673,2095290427.453966,1888239882.9502516,72.6999969482422,,4436217.0,3225129.5,649.6764,585.47723,,,,,CAF,2011,1041259339.2086887
461,Central African Republic,CAF,Central African Republic,Low income,Sub-Saharan Africa,2006,360.3401865957384,365.49708333255325,1391677513.3419983,1371132700.2520974,72.3000030517578,,4032102.0,2915209.8,477.38504,470.3376,,,,,CAF,2006,757465366.8078299
462,Central African Republic,CAF,Central African Republic,Low income,Sub-Saharan Africa,1985,418.9601686056496,329.71920082065213,794521315.1904855,1028702718.7401595,,,2622989.0,,,,,,,,CAF,1985,434492452.43911546
463,Central African Republic,CAF,Central African Republic,Low income,Sub-Saharan Africa,1975,476.12697438511054,187.69899744899894,352287845.85432184,893174477.4776971,,,2017379.0,,,,,,,,CAF,1975,379859929.12588614
464,Central African Republic,CAF,Central African Republic,Low income,Sub-Saharan Africa,2012,471.5997064523615,482.66972663404243,2060387775.421716,2013423119.4622507,72.6999969482422,,4525209.0,3289826.8,626.29065,612.01495,,,,,CAF,2012,1100889646.0168417
465,Central African Republic,CAF,Central African Republic,Low income,Sub-Saharan Africa,1971,473.49937809930435,108.03128586236456,179403782.98974347,819138344.1827612,,,1864745.0,,,,,,,,CAF,1971,352543712.31347203
466,Central African Republic,CAF,Central African Republic,Low income,Sub-Saharan Africa,1980,435.89478080547104,350.4912063974054,750190853.482686,944046909.2971286,,,2274089.0,,,,,,,,CAF,1980,400347091.7351976
467,Central African Republic,CAF,Central African Republic,Low income,Sub-Saharan Africa,1978,492.80856633552054,282.80792390974744,572110158.6555334,984956277.8346878,,,2158987.0,,,,,,,,CAF,1978,412297039.70662075
468,Central African Republic,CAF,Central African Republic,Low income,Sub-Saharan Africa,1960,479.70019448481094,74.59629120575072,108077207.25605555,688303204.7654853,,,1503501.0,,,,,,,,CAF,1960,
469,Central African Republic,CAF,Central African Republic,Low income,Sub-Saharan Africa,1964,456.99888398454567,87.85880661272067,133862706.58613627,689003672.0006837,,,1616515.0,,,,,,,,CAF,1964,
470,Central African Republic,CAF,Central African Republic,Low income,Sub-Saharan Africa,1970,477.4341408696645,103.40979665013012,169317904.6497387,811829661.8910187,,,1828710.0,,,,,,,,CAF,1970,341447171.89643496
